Country,State lgd code,State,Year,YearCode,Households that applied for a job card (UOM:Number) |Scaling Factor:1,Job cards issued (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled caste (UOM:Number) |Scaling Factor:1,Job cards issued for scheduled tribes (UOM:Number) |Scaling Factor:1,Job cards issued for non scheduled tribes or scheduled caste (UOM:Number) |Scaling Factor:1,Households that demanded work (UOM:Number) |Scaling Factor:1,Persons who demanded work (UOM:Number) |Scaling Factor:1,Households that were allotted work (UOM:Number) |Scaling Factor:1,Persons that were allotted work (UOM:Number) |Scaling Factor:1,Muster rolls filled (UOM:Number) |Scaling Factor:1,Households that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Persons that worked under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Persons with disability (UOM:Number) |Scaling Factor:1,Non scheduled tribes or scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked by non scheduled tribes or scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled caste households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled caste persons (UOM:Number) |Scaling Factor:1,Scheduled tribe households that worked (UOM:Number) |Scaling Factor:1,Total person days worked scheduled tribe persons (UOM:Number) |Scaling Factor:1,Households that worked on land reform or indira awas yojana (UOM:Number) |Scaling Factor:1,Total person days worked by women (UOM:Number) |Scaling Factor:1,Total person days (UOM:Number) |Scaling Factor:1,Scheduled caste households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Scheduled tribe households that reached a 100 day limit (UOM:Number) |Scaling Factor:1,Labour expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure that has been disbursed (UOM:INR(IndianRupees)) |Scaling Factor:100000,Labour expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Material expenditure both disbursed and pending (UOM:INR(IndianRupees)) |Scaling Factor:100000,Amount sanctioned (UOM:INR(IndianRupees)) |Scaling Factor:100000,Works under mahatma gandhi national rural employment guarantee act (mgnrega) (UOM:Number) |Scaling Factor:1,Total bank accounts (UOM:Number) |Scaling Factor:1,Individual bank accounts (UOM:Number) |Scaling Factor:1,Joint bank accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to bank accounts (UOM:INR(IndianRupees)) |Scaling Factor:1,Post office accounts (UOM:Number) |Scaling Factor:1,Individual post office accounts (UOM:Number) |Scaling Factor:1,Joint post office accounts (UOM:Number) |Scaling Factor:1,Amount disbursed to post office accounts (UOM:INR(IndianRupees)) |Scaling Factor:1
India,33,Tamil Nadu,"Financial Year (Apr - Mar), 2013",2013,8598545.00000000000000000000,8497290.00000000000000000000,2446962.00000000000000000000,136566.00000000000000000000,5913762.00000000000000000000,6309175.00000000000000000000,8780123.00000000000000000000,6308449.00000000000000000000,8778265.00000000000000000000,4956480.00000000000000000000,6267704.00000000000000000000,8633559.00000000000000000000,920784.00000000000000000000,80451.00000000000000000000,4345599.00000000000000000000,253851443.00000000000000000000,1832471.00000000000000000000,109078775.00000000000000000000,89634.00000000000000000000,4792364.00000000000000000000,70768.00000000000000000000,308681664.00000000000000000000,367722582.00000000000000000000,273556.00000000000000000000,10321.00000000000000000000,364068.85000000000000000000000,475.11000000000000000000000,364476.10000000000000000000000,488.03000000000000000000000,1577341814.30000000000000000000000,1960754.00000000000000000000,8058969.00000000000000000000,7973533.00000000000000000000,85436.00000000000000000000,33455132886.00000000000000000000,406.00000000000000000000,302.00000000000000000000,104.00000000000000000000,446879.00000000000000000000
India,36,Telangana,"Financial Year (Apr - Mar), 2013",2013,3508993.58834031281023154600,3676576.99930611893052280840,904451.78094145434487454422,293798.06041961520405330904,2478327.15794504938159495514,1463396.62097169006976013400,2791482.17986434435330976980,1525056.08796187814636867276,2776973.87380541562060266522,2102191.76027597854768906340,1375577.18229782175249988440,2510624.35146260243032117668,223167.68502642154729650106,33501.49424583791657508694,935439.14222360477960019566,50586003.17629936173290142908,351466.55764095267433591420,17521348.94796797622219293184,137581.21890488189769084542,8267008.42991335962775047782,331369.31356367731699154010,44355365.88489907109716207736,76374360.55418069758284483874,44689.07554746157037521696,28301.48096374191502148084,85579.18651679376272405373540,30010.02778699727480611705420,86190.98370223390120847167680,30037.40390149076071958868520,54922011847.44307605462815522916000,3468959.27839123539853670890,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3312706.84585841532288386644,3312706.84585841532288386644,0.00000000000000000000,7141957515.57582588767385728636
India,38,The Dadra And Nagar Haveli And Daman And Diu,"Financial Year (Apr - Mar), 2013",2013,8157.00000000000000000000,3549.00000000000000000000,1.00000000000000000000,3496.00000000000000000000,52.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000000,0.00000000000000000000000,0.00000000000000000000000,0.00000000000000000000000,2.40000000000000000000000,16.00000000000000000000,2181.00000000000000000000,2172.00000000000000000000,9.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,16,Tripura,"Financial Year (Apr - Mar), 2013",2013,629322.00000000000000000000,629089.00000000000000000000,110831.00000000000000000000,251046.00000000000000000000,267212.00000000000000000000,596936.00000000000000000000,1138654.00000000000000000000,596925.00000000000000000000,1138575.00000000000000000000,949076.00000000000000000000,591458.00000000000000000000,1116794.00000000000000000000,285687.00000000000000000000,12897.00000000000000000000,244525.00000000000000000000,20577841.00000000000000000000,106278.00000000000000000000,9028789.00000000000000000000,240655.00000000000000000000,22553949.00000000000000000000,97236.00000000000000000000,24572623.00000000000000000000,52160579.00000000000000000000,43080.00000000000000000000,145182.00000000000000000000,69714.95000000000000000000000,29018.50000000000000000000000,69941.10000000000000000000000,29269.12000000000000000000000,329474915.26000000000000000000000,880085.00000000000000000000,678271.00000000000000000000,201614.00000000000000000000,476657.00000000000000000000,6715244851.00000000000000000000,4160.00000000000000000000,2468.00000000000000000000,1692.00000000000000000000,11971764.00000000000000000000
India,9,Uttar Pradesh,"Financial Year (Apr - Mar), 2013",2013,15162447.00000000000000000000,14927530.00000000000000000000,4923215.00000000000000000000,156104.00000000000000000000,9848211.00000000000000000000,5501834.00000000000000000000,6889241.00000000000000000000,5501258.00000000000000000000,6888399.00000000000000000000,4132304.00000000000000000000,4994721.00000000000000000000,6148777.00000000000000000000,160598.00000000000000000000,11414.00000000000000000000,3185227.00000000000000000000,112054018.00000000000000000000,1759099.00000000000000000000,61502060.00000000000000000000,50395.00000000000000000000,1803534.00000000000000000000,33361.00000000000000000000,38880578.00000000000000000000,175359612.00000000000000000000,57805.00000000000000000000,1898.00000000000000000000,222756.03000000000000000000000,96434.45000000000000000000000,229065.57000000000000000000000,99991.92000000000000000000000,5255669462.31000000000000000000000,10207116.00000000000000000000,10749463.00000000000000000000,10003895.00000000000000000000,745568.00000000000000000000,20688797992.00000000000000000000,456482.00000000000000000000,429951.00000000000000000000,26531.00000000000000000000,219229508.00000000000000000000
India,5,Uttarakhand,"Financial Year (Apr - Mar), 2013",2013,1085917.00000000000000000000,1072977.00000000000000000000,219711.00000000000000000000,37543.00000000000000000000,815723.00000000000000000000,404941.00000000000000000000,475551.00000000000000000000,404403.00000000000000000000,474868.00000000000000000000,252297.00000000000000000000,397482.00000000000000000000,466318.00000000000000000000,28006.00000000000000000000,467.00000000000000000000,316236.00000000000000000000,13042100.00000000000000000000,70709.00000000000000000000,3089240.00000000000000000000,10537.00000000000000000000,430686.00000000000000000000,2071.00000000000000000000,7433032.00000000000000000000,16562026.00000000000000000000,5810.00000000000000000000,634.00000000000000000000,23116.11000000000000000000000,10637.18000000000000000000000,23157.82000000000000000000000,10668.90000000000000000000000,242337604.31000000000000000000000,276747.00000000000000000000,663686.00000000000000000000,617162.00000000000000000000,46524.00000000000000000000,1559694792.00000000000000000000,204933.00000000000000000000,189919.00000000000000000000,15014.00000000000000000000,570031244.00000000000000000000
India,19,West Bengal,"Financial Year (Apr - Mar), 2013",2013,11848223.00000000000000000000,11742605.00000000000000000000,3267825.00000000000000000000,922242.00000000000000000000,7552538.00000000000000000000,6441604.00000000000000000000,9907500.00000000000000000000,6441333.00000000000000000000,9906929.00000000000000000000,4950483.00000000000000000000,6132613.00000000000000000000,9169173.00000000000000000000,280627.00000000000000000000,110579.00000000000000000000,3610666.00000000000000000000,130578084.00000000000000000000,1950163.00000000000000000000,76900993.00000000000000000000,571784.00000000000000000000,22154936.00000000000000000000,342362.00000000000000000000,81983183.00000000000000000000,229634013.00000000000000000000,101641.00000000000000000000,29417.00000000000000000000,249379.62000000000000000000000,90829.93000000000000000000000,256202.96000000000000000000000,100312.14000000000000000000000,7627116354.52000000000000000000000,3541908.00000000000000000000,7617939.00000000000000000000,6889894.00000000000000000000,728045.00000000000000000000,15022633150.00000000000000000000,4715589.00000000000000000000,4049330.00000000000000000000,666259.00000000000000000000,8676525377.00000000000000000000
India,35,Andaman And Nicobar Islands,"Financial Year (Apr - Mar), 2012",2012,48489.00000000000000000000,48485.00000000000000000000,4.00000000000000000000,3976.00000000000000000000,44505.00000000000000000000,18212.00000000000000000000,21840.00000000000000000000,18238.00000000000000000000,21875.00000000000000000000,19.00000000000000000000,12602.00000000000000000000,15303.00000000000000000000,2199.00000000000000000000,47.00000000000000000000,11344.00000000000000000000,615593.00000000000000000000,2.00000000000000000000,26.00000000000000000000,1256.00000000000000000000,45700.00000000000000000000,18.00000000000000000000,298349.00000000000000000000,661319.00000000000000000000,0.00000000000000000000,62.00000000000000000000,1097.00000000000000000000000,4.69000000000000000000000,1099.32000000000000000000000,4.69000000000000000000000,107424563.94000000000000000000000,4632.00000000000000000000,11218.00000000000000000000,10459.00000000000000000000,759.00000000000000000000,14232851.00000000000000000000,622.00000000000000000000,619.00000000000000000000,3.00000000000000000000,258939.00000000000000000000
India,28,Andhra Pradesh,"Financial Year (Apr - Mar), 2012",2012,5157282.53403320276263822140,4996483.18904989487152490956,1237986.56684465076503693966,398866.93089796278414598910,3359629.69130728132234198080,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,1255492.55119140132752002762,2007538.19082902637866319960,3467486.15577111569927186928,395301.37465403043058057612,43867.53728356030590753040,1250488.58051008446044984340,74725033.32045585251632644892,519633.86567476849186884420,26657926.09830810610796463356,191024.25080923529468252976,13586268.66351870945812125528,502224.56600148373739437170,66036909.88684051696551577306,114969228.08228266808241233776,81352.47684557213277942346,54569.48137392968144547388,121711.48451136680856036695740,37513.04550018321538964113700,121818.52153679907669855207400,37513.04550018321538964113700,91781306941.75716274201116595140000,6131005.32051763960506441832,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3123143.57262374168070343744,3122338.78736598742763006706,804.78525775425307337038,7439804553.57400560416721214842
India,12,Arunachal Pradesh,"Financial Year (Apr - Mar), 2012",2012,181538.00000000000000000000,180884.00000000000000000000,101.00000000000000000000,165546.00000000000000000000,15237.00000000000000000000,154737.00000000000000000000,159853.00000000000000000000,146239.00000000000000000000,150250.00000000000000000000,25009.00000000000000000000,129023.00000000000000000000,132494.00000000000000000000,3728.00000000000000000000,64.00000000000000000000,8476.00000000000000000000,478595.00000000000000000000,58.00000000000000000000,1463.00000000000000000000,120489.00000000000000000000,3869815.00000000000000000000,9060.00000000000000000000,1316533.00000000000000000000,4349873.00000000000000000000,1.00000000000000000000,1122.00000000000000000000,3246.92000000000000000000000,1717.62000000000000000000000,3844.68000000000000000000000,2233.96000000000000000000000,5678209.70000000000000000000000,18869.00000000000000000000,55717.00000000000000000000,53995.00000000000000000000,1722.00000000000000000000,116843240.00000000000000000000,25113.00000000000000000000,22834.00000000000000000000,2279.00000000000000000000,59976234.00000000000000000000
India,18,Assam,"Financial Year (Apr - Mar), 2012",2012,4031420.00000000000000000000,4010637.00000000000000000000,247060.00000000000000000000,658009.00000000000000000000,3105568.00000000000000000000,1247461.00000000000000000000,1487274.00000000000000000000,1247633.00000000000000000000,1487374.00000000000000000000,390030.00000000000000000000,1234828.00000000000000000000,1472543.00000000000000000000,9807.00000000000000000000,2245.00000000000000000000,907311.00000000000000000000,22983601.00000000000000000000,75831.00000000000000000000,1883269.00000000000000000000,251686.00000000000000000000,6536958.00000000000000000000,19688.00000000000000000000,8169143.00000000000000000000,31403828.00000000000000000000,776.00000000000000000000,1378.00000000000000000000,40037.20000000000000000000000,19792.52000000000000000000000,40074.25000000000000000000000,19798.18000000000000000000000,395137430.63000000000000000000000,415548.00000000000000000000,1303530.00000000000000000000,1105874.00000000000000000000,197656.00000000000000000000,1828838694.00000000000000000000,1209653.00000000000000000000,1077109.00000000000000000000,132544.00000000000000000000,1536130965.00000000000000000000
India,10,Bihar,"Financial Year (Apr - Mar), 2012",2012,13350085.00000000000000000000,13107228.00000000000000000000,3456481.00000000000000000000,220949.00000000000000000000,9429798.00000000000000000000,2195457.00000000000000000000,2820898.00000000000000000000,2194758.00000000000000000000,2820029.00000000000000000000,3365815.00000000000000000000,2104179.00000000000000000000,2696267.00000000000000000000,182408.00000000000000000000,5093.00000000000000000000,1463740.00000000000000000000,66423017.00000000000000000000,598545.00000000000000000000,26454557.00000000000000000000,41894.00000000000000000000,1826407.00000000000000000000,9412.00000000000000000000,29067527.00000000000000000000,94703981.00000000000000000000,47609.00000000000000000000,3362.00000000000000000000,114000.41000000000000000000000,62634.89000000000000000000000,121538.98000000000000000000000,66041.65000000000000000000000,3912814528.30000000000000000000000,1911392.00000000000000000000,1169180.00000000000000000000,1041688.00000000000000000000,127492.00000000000000000000,1854662288.00000000000000000000,3422617.00000000000000000000,2919466.00000000000000000000,503151.00000000000000000000,7222513139.00000000000000000000
India,22,Chhattisgarh,"Financial Year (Apr - Mar), 2012",2012,4458232.00000000000000000000,4419190.00000000000000000000,462493.00000000000000000000,1466671.00000000000000000000,2490026.00000000000000000000,2731810.00000000000000000000,5680271.00000000000000000000,2731658.00000000000000000000,5679686.00000000000000000000,2177340.00000000000000000000,2637699.00000000000000000000,5383032.00000000000000000000,244334.00000000000000000000,25948.00000000000000000000,1434353.00000000000000000000,62692822.00000000000000000000,257656.00000000000000000000,10823615.00000000000000000000,945690.00000000000000000000,45917868.00000000000000000000,9305.00000000000000000000,56054803.00000000000000000000,119434305.00000000000000000000,18945.00000000000000000000,109941.00000000000000000000,155895.15000000000000000000000,54186.60000000000000000000000,156563.72000000000000000000000,54505.55000000000000000000000,372291409.68000000000000000000000,1614451.00000000000000000000,2468447.00000000000000000000,2422965.00000000000000000000,45482.00000000000000000000,5225777482.00000000000000000000,4132212.00000000000000000000,4017735.00000000000000000000,114477.00000000000000000000,7830892140.00000000000000000000
India,30,Goa,"Financial Year (Apr - Mar), 2012",2012,33014.00000000000000000000,30427.00000000000000000000,742.00000000000000000000,8959.00000000000000000000,20726.00000000000000000000,5065.00000000000000000000,5282.00000000000000000000,5065.00000000000000000000,5282.00000000000000000000,680.00000000000000000000,5057.00000000000000000000,5274.00000000000000000000,0.00000000000000000000,0.00000000000000000000,3952.00000000000000000000,52943.00000000000000000000,164.00000000000000000000,2477.00000000000000000000,941.00000000000000000000,13124.00000000000000000000,0.00000000000000000000,54236.00000000000000000000,68544.00000000000000000000,0.00000000000000000000,0.00000000000000000000,109.20000000000000000000000,31.99000000000000000000000,109.20000000000000000000000,32.71000000000000000000000,1097.39000000000000000000000,4665.00000000000000000000,17604.00000000000000000000,17460.00000000000000000000,144.00000000000000000000,10723938.00000000000000000000,5.00000000000000000000,5.00000000000000000000,0.00000000000000000000,0.00000000000000000000
India,24,Gujarat,"Financial Year (Apr - Mar), 2012",2012,3825753.00000000000000000000,3823002.00000000000000000000,315364.00000000000000000000,1286378.00000000000000000000,2221260.00000000000000000000,749599.00000000000000000000,1491068.00000000000000000000,749599.00000000000000000000,1491065.00000000000000000000,361614.00000000000000000000,681028.00000000000000000000,1325975.00000000000000000000,52312.00000000000000000000,16175.00000000000000000000,339406.00000000000000000000,14904549.00000000000000000000,52486.00000000000000000000,2421964.00000000000000000000,289136.00000000000000000000,10863675.00000000000000000000,21618.00000000000000000000,12082929.00000000000000000000,28190188.00000000000000000000,5693.00000000000000000000,16134.00000000000000000000,33223.43000000000000000000000,23377.64000000000000000000000,33250.93000000000000000000000,23420.57000000000000000000000,403671119.70000000000000000000000,763001.00000000000000000000,707358.00000000000000000000,477570.00000000000000000000,229788.00000000000000000000,1090831720.00000000000000000000,1501256.00000000000000000000,932984.00000000000000000000,568272.00000000000000000000,1675587637.00000000000000000000
India,6,Haryana,"Financial Year (Apr - Mar), 2012",2012,750233.00000000000000000000,749498.00000000000000000000,363635.00000000000000000000,36.00000000000000000000,385827.00000000000000000000,302180.00000000000000000000,535209.00000000000000000000,302165.00000000000000000000,535158.00000000000000000000,146359.00000000000000000000,294142.00000000000000000000,514053.00000000000000000000,19924.00000000000000000000,297.00000000000000000000,139616.00000000000000000000,6352175.00000000000000000000,154523.00000000000000000000,6534329.00000000000000000000,3.00000000000000000000,93.00000000000000000000,865.00000000000000000000,5136745.00000000000000000000,12886597.00000000000000000000,9963.00000000000000000000,0.00000000000000000000,23716.25000000000000000000000,11857.10000000000000000000000,23729.65000000000000000000000,11901.90000000000000000000000,59704406.24000000000000000000000,163403.00000000000000000000,675382.00000000000000000000,480549.00000000000000000000,194833.00000000000000000000,1958846185.00000000000000000000,47402.00000000000000000000,33487.00000000000000000000,13915.00000000000000000000,113066058.00000000000000000000
India,2,Himachal Pradesh,"Financial Year (Apr - Mar), 2012",2012,1152052.00000000000000000000,1147401.00000000000000000000,314465.00000000000000000000,68800.00000000000000000000,764136.00000000000000000000,546180.00000000000000000000,692499.00000000000000000000,546225.00000000000000000000,692589.00000000000000000000,233221.00000000000000000000,514687.00000000000000000000,643906.00000000000000000000,40416.00000000000000000000,1725.00000000000000000000,333851.00000000000000000000,16946333.00000000000000000000,147640.00000000000000000000,7472387.00000000000000000000,33196.00000000000000000000,1791138.00000000000000000000,9507.00000000000000000000,15905953.00000000000000000000,26209858.00000000000000000000,11244.00000000000000000000,3117.00000000000000000000,32046.00000000000000000000000,13591.78000000000000000000000,32069.71000000000000000000000,13606.44000000000000000000000,2620950502.79000000000000000000000,520332.00000000000000000000,770769.00000000000000000000,712167.00000000000000000000,58602.00000000000000000000,2852941231.00000000000000000000,51540.00000000000000000000,49785.00000000000000000000,1755.00000000000000000000,155144460.00000000000000000000
India,1,Jammu And Kashmir,"Financial Year (Apr - Mar), 2012",2012,1156161.13343773207803523431,1055229.66604611868970423070,76219.55744246088833196840,156276.30655689413517898110,822733.80204676366619328120,646136.70086315334536977404,958890.03909244918178152530,642200.92748751354865014420,955792.31132667389261070060,306667.22379687323564345250,634239.00513060537746504156,935594.96979352139937155970,67748.97883443625801326240,6327.50265765719786740290,492436.01143796582964109680,28184774.37865590344861770500,42566.04698509699269346490,2074352.75718038735589983400,97497.72915596756361523980,5496877.32810355859873718000,6817.04218712696478974159,7109956.21748028228404021910,35756004.46393984940325471900,3980.97632039956644308700,10455.19800706411933910490,42195.34614677505376380321300,31231.49282867963552116059000,42335.88341402689890054590100,32235.25639373055421392725100,464667352.08155004404901177423000,661678.36765166995321554750,1046577.15584212493915004210,960980.29619237396642252700,85596.85964975097272751510,3142591677.72485125985932732110,25772.66463543198432651090,22092.95138792752020884670,3679.71324750446411766420,88741347.74819776599499292460
India,20,Jharkhand,"Financial Year (Apr - Mar), 2012",2012,4034328.00000000000000000000,4013536.00000000000000000000,536764.00000000000000000000,1508850.00000000000000000000,1967922.00000000000000000000,1434853.00000000000000000000,2308440.00000000000000000000,1434787.00000000000000000000,2308360.00000000000000000000,1123249.00000000000000000000,1419072.00000000000000000000,2278378.00000000000000000000,86634.00000000000000000000,6360.00000000000000000000,658396.00000000000000000000,26536174.00000000000000000000,170275.00000000000000000000,7254376.00000000000000000000,590401.00000000000000000000,22867047.00000000000000000000,9406.00000000000000000000,18533822.00000000000000000000,56657597.00000000000000000000,12211.00000000000000000000,33320.00000000000000000000,68853.41000000000000000000000,37076.99000000000000000000000,68940.78000000000000000000000,37156.97000000000000000000000,260438991.26000000000000000000000,1258866.00000000000000000000,638207.00000000000000000000,553396.00000000000000000000,84811.00000000000000000000,953945381.00000000000000000000,2500450.00000000000000000000,1978861.00000000000000000000,521589.00000000000000000000,4913657929.00000000000000000000
India,29,Karnataka,"Financial Year (Apr - Mar), 2012",2012,5476169.00000000000000000000,5464013.00000000000000000000,936396.00000000000000000000,460213.00000000000000000000,4067404.00000000000000000000,1470412.00000000000000000000,4108936.00000000000000000000,1468977.00000000000000000000,4104156.00000000000000000000,386585.00000000000000000000,1331967.00000000000000000000,3658543.00000000000000000000,104364.00000000000000000000,6485.00000000000000000000,992223.00000000000000000000,45802490.00000000000000000000,225602.00000000000000000000,10436298.00000000000000000000,114142.00000000000000000000,5542124.00000000000000000000,21478.00000000000000000000,28574416.00000000000000000000,61780912.00000000000000000000,17684.00000000000000000000,8809.00000000000000000000,86610.84000000000000000000000,48886.07000000000000000000000,89523.44000000000000000000000,53685.98000000000000000000000,380499729.59000000000000000000000,2419790.00000000000000000000,3815111.00000000000000000000,1240236.00000000000000000000,2574875.00000000000000000000,6869688943.00000000000000000000,650592.00000000000000000000,283420.00000000000000000000,367172.00000000000000000000,834672858.00000000000000000000
India,32,Kerala,"Financial Year (Apr - Mar), 2012",2012,2554190.00000000000000000000,2541736.00000000000000000000,318006.00000000000000000000,55861.00000000000000000000,2167869.00000000000000000000,1693873.00000000000000000000,1868782.00000000000000000000,1693872.00000000000000000000,1868778.00000000000000000000,2375310.00000000000000000000,1526283.00000000000000000000,1664980.00000000000000000000,340483.00000000000000000000,1633.00000000000000000000,1275740.00000000000000000000,68295528.00000000000000000000,213085.00000000000000000000,13277871.00000000000000000000,37458.00000000000000000000,2200546.00000000000000000000,11893.00000000000000000000,77904703.00000000000000000000,83773945.00000000000000000000,55838.00000000000000000000,7350.00000000000000000000,131667.89000000000000000000000,4323.83000000000000000000000,131708.80000000000000000000000,4377.25000000000000000000000,308851756.97000000000000000000000,1428955.00000000000000000000,2096657.00000000000000000000,2089155.00000000000000000000,7502.00000000000000000000,11857025760.00000000000000000000,162187.00000000000000000000,161726.00000000000000000000,461.00000000000000000000,1032310029.00000000000000000000
India,37,Ladakh,"Financial Year (Apr - Mar), 2012",2012,22379.86656226792196476569,23597.33395388131029576930,1704.44255753911166803160,3494.69344310586482101890,18398.19795323633380671880,12507.29913684665463022596,21442.96090755081821847470,14361.07251248645134985580,21373.68867332610738929940,6857.77620312676435654750,12276.99486939462253495844,20922.03020647860062844030,1515.02116556374198673760,141.49734234280213259710,11011.98856203417035890320,630275.62134409655138229500,823.95301490300730653510,46387.24281961264410016600,2180.27084403243638476020,122922.67189644140126282000,131.95781287303521025841,158994.78251971771595978090,799585.53606015059674528100,89.02367960043355691300,233.80199293588066089510,943.58385322494623619678700,698.40717132036447883941000,946.72658597310109945409900,720.85360626944578607274900,10391018.21844995595098822577000,14796.63234833004678445250,23403.84415787506084995790,21489.70380762603357747300,1914.14035024902727248490,70275493.27514874014067267890,576.33536456801567348910,494.04861207247979115330,82.28675249553588233580,1984458.25180223400500707540
India,31,Lakshadweep,"Financial Year (Apr - Mar), 2012",2012,8493,8424,8,8321,95,1963,2076,1961,2074,597,1851,1945,40,14,26,943,2,38,1823,47781,0,14409,48762,0,39,95.870,12.490,95.870,12.490,1005.820,632,1253,1249,4,1801552,6470,6445,25,7765221
India,23,Madhya Pradesh,"Financial Year (Apr - Mar), 2012",2012,12161930.00000000000000000000,12088663.00000000000000000000,1822223.00000000000000000000,2827746.00000000000000000000,7438694.00000000000000000000,3541426.00000000000000000000,7539889.00000000000000000000,3534811.00000000000000000000,7516584.00000000000000000000,1243985.00000000000000000000,3519283.00000000000000000000,7474038.00000000000000000000,195702.00000000000000000000,10775.00000000000000000000,1820816.00000000000000000000,73573584.00000000000000000000,648930.00000000000000000000,26390294.00000000000000000000,1049537.00000000000000000000,39983053.00000000000000000000,23868.00000000000000000000,59369173.00000000000000000000,139946931.00000000000000000000,40151.00000000000000000000,54614.00000000000000000000,177809.65000000000000000000000,113938.24000000000000000000000,178699.43000000000000000000000,115408.81000000000000000000000,2005963922.56000000000000000000000,3722145.00000000000000000000,5004470.00000000000000000000,2981467.00000000000000000000,2023003.00000000000000000000,9147532320.00000000000000000000,1698866.00000000000000000000,1139940.00000000000000000000,558926.00000000000000000000,3519196434.00000000000000000000
India,27,Maharashtra,"Financial Year (Apr - Mar), 2012",2012,7388579.00000000000000000000,7091278.00000000000000000000,717685.00000000000000000000,1001945.00000000000000000000,5371648.00000000000000000000,1643829.00000000000000000000,3214221.00000000000000000000,1642119.00000000000000000000,3210464.00000000000000000000,1109427.00000000000000000000,1624521.00000000000000000000,3169457.00000000000000000000,231204.00000000000000000000,23350.00000000000000000000,1178328.00000000000000000000,64748842.00000000000000000000,148716.00000000000000000000,7768237.00000000000000000000,297477.00000000000000000000,14721946.00000000000000000000,18138.00000000000000000000,38862701.00000000000000000000,87239025.00000000000000000000,20699.00000000000000000000,36362.00000000000000000000,150492.89000000000000000000000,55938.49000000000000000000000,153234.61000000000000000000000,61074.87000000000000000000000,3314000552.13000000000000000000000,1750748.00000000000000000000,1898675.00000000000000000000,1743216.00000000000000000000,155459.00000000000000000000,4946003173.00000000000000000000,2175748.00000000000000000000,2108223.00000000000000000000,67525.00000000000000000000,7104229921.00000000000000000000
India,14,Manipur,"Financial Year (Apr - Mar), 2012",2012,485026.00000000000000000000,478022.00000000000000000000,9940.00000000000000000000,235321.00000000000000000000,232761.00000000000000000000,457894.00000000000000000000,569367.00000000000000000000,457708.00000000000000000000,569104.00000000000000000000,174362.00000000000000000000,456910.00000000000000000000,566665.00000000000000000000,2422.00000000000000000000,666.00000000000000000000,217541.00000000000000000000,9822827.00000000000000000000,9800.00000000000000000000,425680.00000000000000000000,229569.00000000000000000000,18262933.00000000000000000000,567.00000000000000000000,9695680.00000000000000000000,28511440.00000000000000000000,9.00000000000000000000,1803.00000000000000000000,40523.49000000000000000000000,15695.33000000000000000000000,40962.04000000000000000000000,16028.39000000000000000000000,82566063.79000000000000000000000,90776.00000000000000000000,128105.00000000000000000000,118071.00000000000000000000,10034.00000000000000000000,0.00000000000000000000,89010.00000000000000000000,72257.00000000000000000000,16753.00000000000000000000,0.00000000000000000000
India,17,Meghalaya,"Financial Year (Apr - Mar), 2012",2012,467435.00000000000000000000,466989.00000000000000000000,3922.00000000000000000000,427894.00000000000000000000,35173.00000000000000000000,333599.00000000000000000000,455509.00000000000000000000,333437.00000000000000000000,455181.00000000000000000000,186541.00000000000000000000,332452.00000000000000000000,453481.00000000000000000000,53410.00000000000000000000,218.00000000000000000000,25851.00000000000000000000,1138209.00000000000000000000,2883.00000000000000000000,115099.00000000000000000000,303718.00000000000000000000,16177991.00000000000000000000,3739.00000000000000000000,7159170.00000000000000000000,17431299.00000000000000000000,39.00000000000000000000,52469.00000000000000000000,17730.04000000000000000000000,6970.95000000000000000000000,20671.11000000000000000000000,7845.38000000000000000000000,99736761.87000000000000000000000,81725.00000000000000000000,30454.00000000000000000000,27491.00000000000000000000,2963.00000000000000000000,0.00000000000000000000,55169.00000000000000000000,49490.00000000000000000000,5679.00000000000000000000,0.00000000000000000000
