ROWID,Country,State lgd code,State,District lgd code,District,Block lgd code,Block,YearCode,Year,Maintenance cost for the road,Road length of state and district,Sanction cost granted by ministry of rural development to for road construction,Total work done for each state in terms of habitations connected
6072,India,22,Chhattisgarh,381,Kanker,3664,Narharpur,2016,"Calendar Year (Jan - Dec), 2016",1.04,0.000000000000000,207.7200000000000000000000,1.00000000000000000000
6073,India,22,Chhattisgarh,381,Kanker,3664,Narharpur,2018,"Calendar Year (Jan - Dec), 2018",2.065,0.000000000000000,413.2800000000000000000000,2.00000000000000000000
6074,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2003,"Calendar Year (Jan - Dec), 2003",1.25,2.0500001270587171,31.5550000000000000000000,0.50000000000000000000
6075,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2005,"Calendar Year (Jan - Dec), 2005",3.78,4.2000002603154204,122.0800000000000000000000,1.00000000000000000000
6076,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2006,"Calendar Year (Jan - Dec), 2006",9.665,8.05500049924778841,209.7950000000000000000000,1.50000000000000000000
6077,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2007,"Calendar Year (Jan - Dec), 2007",22.1,18.42000114166905804,437.7450000000000000000000,4.00000000000000000000
6078,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2008,"Calendar Year (Jan - Dec), 2008",13.205,11.01000068239828062,252.7550000000000000000000,4.00000000000000000000
6079,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2012,"Calendar Year (Jan - Dec), 2012",8.315,3.32500020608304115,132.4700000000000000000000,0.50000000000000000000
6080,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2013,"Calendar Year (Jan - Dec), 2013",0,0.000000000000000,238.8650000000000000000000,1.50000000000000000000
6081,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2016,"Calendar Year (Jan - Dec), 2016",19.8,4.9500003068003169,245.1650000000000000000000,1.00000000000000000000
6082,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3661,Durgukondal,2018,"Calendar Year (Jan - Dec), 2018",316.265,63.1000039109292922,3604.1050000000000000000000,16.50000000000000000000
6083,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2000,"Calendar Year (Jan - Dec), 2000",0,5.8500007329009987,91.0850000000000000000000,0.50000000000000000000
6084,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2001,"Calendar Year (Jan - Dec), 2001",0,13.66000171135515252,246.1950000000000000000000,2.00000000000000000000
6085,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2003,"Calendar Year (Jan - Dec), 2003",5.27,8.8000011024835536,179.8700000000000000000000,1.50000000000000000000
6086,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2004,"Calendar Year (Jan - Dec), 2004",7.05,11.7500014720661085,269.9250000000000000000000,1.50000000000000000000
6087,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2005,"Calendar Year (Jan - Dec), 2005",8.81,9.77500122463372005,230.5450000000000000000000,2.50000000000000000000
6088,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2006,"Calendar Year (Jan - Dec), 2006",56.56,47.13000590455112286,1377.0100000000000000000000,11.50000000000000000000
6089,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2007,"Calendar Year (Jan - Dec), 2007",3.98,3.31500041531056593,72.750000000000000000000,1.50000000000000000000
6090,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2008,"Calendar Year (Jan - Dec), 2008",8.215,7.28000091205457616,223.8150000000000000000000,4.00000000000000000000
6091,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2013,"Calendar Year (Jan - Dec), 2013",0,0.000000000000000,451.7950000000000000000000,2.00000000000000000000
6092,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2016,"Calendar Year (Jan - Dec), 2016",1.04,0.000000000000000,207.7200000000000000000000,1.00000000000000000000
6093,India,22,Chhattisgarh,381,Uttar Bastar Kanker,3664,Narharpur,2018,"Calendar Year (Jan - Dec), 2018",2.065,0.000000000000000,413.2800000000000000000000,2.00000000000000000000
6094,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2000,"Calendar Year (Jan - Dec), 2000",0,9,86.24,2
6095,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2001,"Calendar Year (Jan - Dec), 2001",0,10.8,167.68,4
6096,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2003,"Calendar Year (Jan - Dec), 2003",0,5.86,113.56,3
6097,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2004,"Calendar Year (Jan - Dec), 2004",3,60.5,1119.38,5
6098,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2005,"Calendar Year (Jan - Dec), 2005",61.88,51.56,1224.5,8
6099,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2006,"Calendar Year (Jan - Dec), 2006",2.28,1.9,50.01,1
6100,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2007,"Calendar Year (Jan - Dec), 2007",17.16,14.3,355.37,3
6101,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2011,"Calendar Year (Jan - Dec), 2011",43.42,32.95,1051.11,11
6102,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2012,"Calendar Year (Jan - Dec), 2012",69.39,27.75,1136.65,9
6103,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2013,"Calendar Year (Jan - Dec), 2013",254.35,66.5,2772.7,17
6104,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2016,"Calendar Year (Jan - Dec), 2016",47,8.05,316.44,2
6105,India,22,Chhattisgarh,385,Mahasamund,3682,Pithora,2018,"Calendar Year (Jan - Dec), 2018",14.57,0,582.91,3
6106,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2000,"Calendar Year (Jan - Dec), 2000",0,13.3000000000000000,223.8100000000000000000000,2.00000000000000000000
6107,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2001,"Calendar Year (Jan - Dec), 2001",0,2.6000000000000000,41.3100000000000000000000,2.00000000000000000000
6108,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2003,"Calendar Year (Jan - Dec), 2003",0,28.000000000000000,537.1300000000000000000000,2.00000000000000000000
6109,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2004,"Calendar Year (Jan - Dec), 2004",0,6.000000000000000,174.0800000000000000000000,2.00000000000000000000
6110,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2005,"Calendar Year (Jan - Dec), 2005",23.04,19.2000000000000000,457.2100000000000000000000,5.00000000000000000000
6111,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2006,"Calendar Year (Jan - Dec), 2006",40.02,33.36000000000000000,898.2600000000000000000000,13.00000000000000000000
6112,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2008,"Calendar Year (Jan - Dec), 2008",6.71,5.59000000000000000,160.5600000000000000000000,3.00000000000000000000
6113,India,22,Chhattisgarh,386,Raigarh,3689,Pussore,2013,"Calendar Year (Jan - Dec), 2013",70.46,18.015000000000000000,802.9100000000000000000000,7.00000000000000000000
6114,India,22,Chhattisgarh,387,Raipur,3694,Arang,2003,"Calendar Year (Jan - Dec), 2003",14.58,24.1000000000000000,505.6900000000000000000000,4.00000000000000000000
6115,India,22,Chhattisgarh,387,Raipur,3694,Arang,2004,"Calendar Year (Jan - Dec), 2004",13.8,22.99000000000000000,546.9100000000000000000000,4.00000000000000000000
6116,India,22,Chhattisgarh,387,Raipur,3694,Arang,2005,"Calendar Year (Jan - Dec), 2005",21.1,17.57000000000000000,492.3400000000000000000000,4.00000000000000000000
6117,India,22,Chhattisgarh,387,Raipur,3694,Arang,2007,"Calendar Year (Jan - Dec), 2007",26.39,22.000000000000000,658.9100000000000000000000,4.00000000000000000000
6118,India,22,Chhattisgarh,387,Raipur,3694,Arang,2008,"Calendar Year (Jan - Dec), 2008",2.03,2.1000000000000000,54.5600000000000000000000,1.00000000000000000000
6119,India,22,Chhattisgarh,387,Raipur,3694,Arang,2013,"Calendar Year (Jan - Dec), 2013",30.08,7.52000000000000000,284.9800000000000000000000,4.00000000000000000000
6120,India,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,2001,"Calendar Year (Jan - Dec), 2001",0,3.1200000000000000,65.100000000000000000000,1.00000000000000000000
6121,India,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,2003,"Calendar Year (Jan - Dec), 2003",5.76,9.600000000000000,265.8300000000000000000000,2.00000000000000000000
6122,India,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,2004,"Calendar Year (Jan - Dec), 2004",18.81,31.300000000000000,736.4800000000000000000000,5.00000000000000000000
6123,India,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,2005,"Calendar Year (Jan - Dec), 2005",21,17.500000000000000,479.200000000000000000000,2.00000000000000000000
6124,India,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,2007,"Calendar Year (Jan - Dec), 2007",2.16,1.800000000000000,57.3300000000000000000000,1.00000000000000000000
6125,India,22,Chhattisgarh,387,Raipur,3700,Dharsiwa,2011,"Calendar Year (Jan - Dec), 2011",3.84,3.200000000000000,116.1600000000000000000000,1.00000000000000000000
6126,India,22,Chhattisgarh,636,Bijapur,3615,Bhopal Patnam,2008,"Calendar Year (Jan - Dec), 2008",11.95,10.000000000000000,312.6800000000000000000000,4.00000000000000000000
6127,India,22,Chhattisgarh,636,Bijapur,3615,Bhopal Patnam,2016,"Calendar Year (Jan - Dec), 2016",849.6,212.4000000000000000,5093.1600000000000000000000,22.00000000000000000000
6128,India,22,Chhattisgarh,636,Bijapur,3615,Bhopal Patnam,2018,"Calendar Year (Jan - Dec), 2018",618.51,127.785000000000000000,4334.00000000000000000000,25.00000000000000000000
6129,India,22,Chhattisgarh,636,Bijapur,3624,Usoor,2016,"Calendar Year (Jan - Dec), 2016",966.4,241.3999999999997586,6894.1500000000000000000000,33.00000000000000000000
6130,India,22,Chhattisgarh,636,Bijapur,3624,Usoor,2018,"Calendar Year (Jan - Dec), 2018",542.55,110.15999999999988984,3585.0400000000000000000000,33.00000000000000000000
6131,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2001,"Calendar Year (Jan - Dec), 2001",0,9.1000000000000000,146.6200000000000000000000,1.00000000000000000000
6132,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2003,"Calendar Year (Jan - Dec), 2003",0,29.76000000000000000,602.2900000000000000000000,1.00000000000000000000
6133,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2005,"Calendar Year (Jan - Dec), 2005",16.47,18.3000000000000000,465.9800000000000000000000,1.00000000000000000000
6134,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2006,"Calendar Year (Jan - Dec), 2006",34.67,28.9000000000000000,953.8400000000000000000000,4.00000000000000000000
6135,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2007,"Calendar Year (Jan - Dec), 2007",3.6,88.25000000000000000,2495.7300000000000000000000,12.00000000000000000000
6136,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2008,"Calendar Year (Jan - Dec), 2008",38.03,10.65000000000000000,281.8900000000000000000000,4.00000000000000000000
6137,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2016,"Calendar Year (Jan - Dec), 2016",280.92,70.23000000000000000,2894.900000000000000000000,10.00000000000000000000
6138,India,22,Chhattisgarh,642,Sukma,3617,Chhindgarh,2018,"Calendar Year (Jan - Dec), 2018",622.46,124.715000000000000000,6973.5300000000000000000000,33.00000000000000000000
6139,India,22,Chhattisgarh,642,Sukma,3621,Konta,2016,"Calendar Year (Jan - Dec), 2016",943.68,235.92000000000000000,7493.2700000000000000000000,48.00000000000000000000
6140,India,22,Chhattisgarh,642,Sukma,3621,Konta,2018,"Calendar Year (Jan - Dec), 2018",897.14,180.6000000000000000,9372.7600000000000000000000,48.00000000000000000000
6141,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2000,"Calendar Year (Jan - Dec), 2000",0,25,215.31,1
6142,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2001,"Calendar Year (Jan - Dec), 2001",0,20.4,336.28,1
6143,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2004,"Calendar Year (Jan - Dec), 2004",0,24.4,554.52,4
6144,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2005,"Calendar Year (Jan - Dec), 2005",10.08,11.2,273.64,1
6145,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2006,"Calendar Year (Jan - Dec), 2006",9.07,7.55,220.46,1
6146,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2008,"Calendar Year (Jan - Dec), 2008",106.73,40.05,947.91,13
6147,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2016,"Calendar Year (Jan - Dec), 2016",169.2,42.3,2026.73,9
6148,India,22,Chhattisgarh,642,Sukma,3623,Sukma,2018,"Calendar Year (Jan - Dec), 2018",595.97,118.27,6236.8,32
6149,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2001,"Calendar Year (Jan - Dec), 2001",0,3.000000000000000,45.3300000000000000000000,1.00000000000000000000
6150,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2003,"Calendar Year (Jan - Dec), 2003",35.49,59.1000000000000000,952.7300000000000000000000,6.00000000000000000000
6151,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2004,"Calendar Year (Jan - Dec), 2004",19.98,33.1000000000000000,820.9200000000000000000000,6.00000000000000000000
6152,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2007,"Calendar Year (Jan - Dec), 2007",38.26,31.85000000000000000,1014.4200000000000000000000,7.00000000000000000000
6153,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2008,"Calendar Year (Jan - Dec), 2008",35.59,31.9000000000000000,975.7700000000000000000000,10.00000000000000000000
6154,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2012,"Calendar Year (Jan - Dec), 2012",15.85,6.335000000000000000,271.1900000000000000000000,2.00000000000000000000
6155,India,22,Chhattisgarh,643,Kondagaon,3590,Baderajpur,2016,"Calendar Year (Jan - Dec), 2016",1.18,0.000000000000000,236.8300000000000000000000,1.00000000000000000000
6156,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2001,"Calendar Year (Jan - Dec), 2001",0,40.4000000000000000,665.6500000000000000000000,7.00000000000000000000
6157,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2003,"Calendar Year (Jan - Dec), 2003",7.42,12.35000000000000000,251.9400000000000000000000,3.00000000000000000000
6158,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2004,"Calendar Year (Jan - Dec), 2004",1.28,2.12000000000000000,54.5500000000000000000000,1.00000000000000000000
6159,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2007,"Calendar Year (Jan - Dec), 2007",91.57,76.28000000000000000,2413.8400000000000000000000,17.00000000000000000000
6160,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2008,"Calendar Year (Jan - Dec), 2008",73.22,61.03000000000000000,1965.8400000000000000000000,12.00000000000000000000
6161,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2012,"Calendar Year (Jan - Dec), 2012",43.39,17.355000000000000000,899.0500000000000000000000,3.00000000000000000000
6162,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2013,"Calendar Year (Jan - Dec), 2013",0,0.000000000000000,956.7500000000000000000000,5.00000000000000000000
6163,India,22,Chhattisgarh,643,Kondagaon,3596,Keshkal,2016,"Calendar Year (Jan - Dec), 2016",65.96,16.27000000000000000,1515.0300000000000000000000,5.00000000000000000000
6164,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2001,"Calendar Year (Jan - Dec), 2001",0,13,240.1,2
6165,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2004,"Calendar Year (Jan - Dec), 2004",14.95,46.37,858.25,8
6166,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2007,"Calendar Year (Jan - Dec), 2007",61.71,57.21,1842.41,15
6167,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2008,"Calendar Year (Jan - Dec), 2008",63.7,54.95,1500.29,17
6168,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2012,"Calendar Year (Jan - Dec), 2012",173.26,69.3,3206.08,12
6169,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2016,"Calendar Year (Jan - Dec), 2016",470.61,117.36,6638.91,15
6170,India,22,Chhattisgarh,643,Kondagaon,3597,Kondagaon,2018,"Calendar Year (Jan - Dec), 2018",56.22,12.55,257.13,4
6171,India,22,Chhattisgarh,643,Kondagaon,3599,Makdi,2004,"Calendar Year (Jan - Dec), 2004",2.4,4,101.67,1
6172,India,22,Chhattisgarh,643,Kondagaon,3599,Makdi,2007,"Calendar Year (Jan - Dec), 2007",131.14,108.505,3773.7,26
6173,India,22,Chhattisgarh,643,Kondagaon,3599,Makdi,2008,"Calendar Year (Jan - Dec), 2008",53.22,45.99,1387.57,11
6174,India,22,Chhattisgarh,643,Kondagaon,3599,Makdi,2012,"Calendar Year (Jan - Dec), 2012",23.13,9.25,367.64,3
6175,India,22,Chhattisgarh,643,Kondagaon,3599,Makdi,2016,"Calendar Year (Jan - Dec), 2016",9.2,2.3,111.24,1
6176,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2001,"Calendar Year (Jan - Dec), 2001",0,19,340.14,1
6177,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2003,"Calendar Year (Jan - Dec), 2003",9.48,15.8,431.7,2
6178,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2004,"Calendar Year (Jan - Dec), 2004",8.16,13.6,279.86,3
6179,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2007,"Calendar Year (Jan - Dec), 2007",57.05,45.67,1675.84,11
6180,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2008,"Calendar Year (Jan - Dec), 2008",63.16,53.86,1714.56,18
6181,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2012,"Calendar Year (Jan - Dec), 2012",42.76,17.1,1125.81,5
6182,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2013,"Calendar Year (Jan - Dec), 2013",0,0,142.18,1
6183,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2016,"Calendar Year (Jan - Dec), 2016",366.2,91.55,5609.87,13
6184,India,22,Chhattisgarh,643,Kondagaon,3602,Pharasgaon,2018,"Calendar Year (Jan - Dec), 2018",61.23,12.73,1108.69,6
6185,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2001,"Calendar Year (Jan - Dec), 2001",0,1.07500010807974965,26.7650000000000000000000,0.50000000000000000000
6186,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2003,"Calendar Year (Jan - Dec), 2003",4.095,6.81000068467264662,155.0400000000000000000000,2.00000000000000000000
6187,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2004,"Calendar Year (Jan - Dec), 2004",6.795,11.31500113760220213,269.5600000000000000000000,1.00000000000000000000
6188,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2005,"Calendar Year (Jan - Dec), 2005",18.64,15.52500156087266355,393.3450000000000000000000,4.50000000000000000000
6189,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2006,"Calendar Year (Jan - Dec), 2006",26.38,22.04000221588621608,688.350000000000000000000,5.50000000000000000000
8926,India,36,Telangana,516,Nizamabad,5442,Navipet,2003,"Calendar Year (Jan - Dec), 2003",0,4.5,37.6,1
6190,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2007,"Calendar Year (Jan - Dec), 2007",19.245,16.5500016639254481,470.7900000000000000000000,3.50000000000000000000
6191,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2008,"Calendar Year (Jan - Dec), 2008",7.35,6.12500061580322475,172.7950000000000000000000,1.50000000000000000000
6192,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2011,"Calendar Year (Jan - Dec), 2011",7.22,5.3000005328583006,211.9650000000000000000000,2.50000000000000000000
6193,India,22,Chhattisgarh,644,Baloda Bazar,3695,Baloda Bazar,2013,"Calendar Year (Jan - Dec), 2013",65.9,16.47500165638500045,688.1350000000000000000000,4.50000000000000000000
6194,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2000,"Calendar Year (Jan - Dec), 2000",0,12.999998325568046,131.750000000000000000000,2.00000000000000000000
6195,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2001,"Calendar Year (Jan - Dec), 2001",0,7.70999900693304882,133.0300000000000000000000,2.50000000000000000000
6196,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2003,"Calendar Year (Jan - Dec), 2003",5.795,9.6499987570562803,205.1300000000000000000000,2.50000000000000000000
6197,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2005,"Calendar Year (Jan - Dec), 2005",2.64,2.1999997166345924,61.8300000000000000000000,0.50000000000000000000
6198,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2007,"Calendar Year (Jan - Dec), 2007",12.365,10.72499861859363795,298.1650000000000000000000,1.50000000000000000000
6199,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2011,"Calendar Year (Jan - Dec), 2011",6.795,5.662499270656081575,192.3900000000000000000000,1.50000000000000000000
6200,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2013,"Calendar Year (Jan - Dec), 2013",44.7,11.17499856063253185,422.1300000000000000000000,5.00000000000000000000
6201,India,22,Chhattisgarh,644,Baloda Bazar,3696,Bhatapara,2016,"Calendar Year (Jan - Dec), 2016",3.6,0.8999998840777878,40.8950000000000000000000,0.50000000000000000000
6202,India,22,Chhattisgarh,644,Baloda Bazar,3703,Kasdol,2001,"Calendar Year (Jan - Dec), 2001",0,2.610,61.150000000000000000000,1.00000000000000000000
6203,India,22,Chhattisgarh,644,Baloda Bazar,3703,Kasdol,2004,"Calendar Year (Jan - Dec), 2004",2.79,8.55,172.5100000000000000000000,1.00000000000000000000
